DRAN,DRACT,IPONDI
78 ,89,22.0
78 ,90,28.0
78 ,91,760.0
79 ,86,473.0
79 ,87,12.0
79 ,89,1.0
79 ,90,4.0
79 ,91,8.0
80 ,86,11.0
80 ,87,4.0
80 ,88,2.0
80 ,89,4.0
80 ,90,2.0
80 ,91,28.0
81 ,86,17.0
81 ,87,26.0
81 ,88,4.0
81 ,89,2.0
81 ,90,4.0
81 ,91,14.0
82 ,86,12.0
82 ,87,15.0
82 ,90,1.0
82 ,91,11.0
83 ,86,29.0
83 ,87,14.0
83 ,88,6.0
83 ,89,3.0
83 ,90,9.0
83 ,91,50.0
84 ,86,2.0
84 ,87,7.0
84 ,88,10.0
84 ,89,18.0
84 ,90,5.0
84 ,91,20.0
85 ,86,87.0
85 ,87,17.0
85 ,88,1.0
85 ,89,9.0
85 ,90,2.0
85 ,91,30.0
86 ,86,56648.0
86 ,87,99.0
86 ,88,4.0
86 ,89,2.0
86 ,91,39.0
87 ,86,58.0
87 ,87,66755.0
87 ,88,2.0
87 ,89,3.0
87 ,91,30.0
88 ,86,3.0
88 ,87,1.0
88 ,88,28962.0
88 ,89,10.0
88 ,90,7.0
88 ,91,11.0
89 ,86,4.0
89 ,87,6.0
89 ,88,2.0
89 ,89,29209.0
89 ,90,3.0
89 ,91,57.0
90 ,85,5.0
90 ,86,3.0
90 ,87,2.0
90 ,88,6.0
90 ,90,19264.0
90 ,91,14.0
91 ,86,38.0
91 ,87,41.0
91 ,88,8.0
91 ,89,19.0
91 ,90,7.0
91 ,91,355653.0
92 ,86,37.0
92 ,87,23.0
92 ,88,3.0
92 ,89,18.0
92 ,90,5.0
92 ,91,1728.0
93 ,86,32.0
93 ,87,29.0
93 ,88,8.0
93 ,89,46.0
93 ,90,3.0
93 ,91,1114.0
94 ,86,38.0
94 ,87,34.0
94 ,89,48.0
94 ,90,7.0
94 ,91,2601.0
95 ,86,27.0
95 ,87,17.0
95 ,88,3.0
95 ,89,21.0
95 ,90,7.0
95 ,91,477.0
971,86,23.0
971,87,7.0
971,88,2.0
971,89,2.0
971,90,8.0
971,91,73.0
972,86,23.0
972,87,8.0
972,88,1.0
972,89,1.0
972,91,89.0
973,86,23.0
973,87,5.0
973,88,2.0
973,90,5.0
973,91,25.0
974,86,33.0
974,87,30.0
974,88,4.0
974,89,8.0
974,90,3.0
974,91,76.0
975,91,1.0
976,86,18.0
976,87,29.0
976,89,1.0
976,90,3.0
976,91,16.0
978,86,1.0
978,87,1.0
978,91,1.0
98,85,4.0
98,86,12.0
98,87,6.0
98,88,6.0
98,90,6.0
98,91,5.0
99,86,407.0
99,87,362.0
99,88,113.0
99,89,132.0
99,90,256.0
99,91,2204.0
01 ,92,33.0
02 ,92,59.0
03 ,92,34.0
04 ,92,12.0
05 ,92,10.0
06 ,92,250.0
07 ,92,6.0
08 ,92,19.0
09 ,92,15.0
10 ,92,76.0
11 ,92,15.0
12 ,92,8.0
13 ,92,380.0
14 ,92,191.0
15 ,92,6.0
16 ,92,22.0
17 ,92,109.0
18 ,92,50.0
19 ,92,25.0
21 ,92,94.0
22 ,92,44.0
23 ,92,2.0
24 ,92,36.0
25 ,92,58.0
26 ,92,44.0
27 ,92,152.0
28 ,92,127.0
29 ,92,147.0
2A ,92,15.0
2B ,92,17.0
30 ,92,69.0
31 ,92,386.0
32 ,92,5.0
33 ,92,334.0
34 ,92,231.0
35 ,92,276.0
36 ,92,33.0
37 ,92,127.0
38 ,92,252.0
39 ,92,16.0
40 ,92,18.0
41 ,92,41.0
42 ,92,44.0
43 ,92,8.0
44 ,92,289.0
45 ,92,183.0
46 ,92,16.0
47 ,92,27.0
48 ,92,4.0
49 ,92,145.0
50 ,92,49.0
51 ,92,101.0
52 ,92,14.0
53 ,92,27.0
54 ,92,119.0
55 ,92,15.0
56 ,92,86.0
57 ,92,122.0
58 ,92,18.0
59 ,92,486.0
60 ,92,282.0
61 ,92,25.0
62 ,92,98.0
63 ,92,93.0
64 ,92,132.0
65 ,92,17.0
66 ,92,47.0
67 ,92,189.0
68 ,92,46.0
69 ,92,524.0
70 ,92,15.0
71 ,92,38.0
72 ,92,92.0
73 ,92,32.0
74 ,92,75.0
75 ,92,8869.0
76 ,92,300.0
77 ,92,702.0
78 ,92,2430.0
79 ,92,31.0
80 ,92,98.0
81 ,92,26.0
82 ,92,13.0
83 ,92,139.0
84 ,92,53.0
85 ,92,27.0
86 ,92,90.0
87 ,92,47.0
88 ,92,20.0
89 ,92,59.0
90 ,92,17.0
91 ,92,1535.0
92 ,92,578619.0
93 ,92,1967.0
94 ,92,2146.0
95 ,92,1543.0
971,92,94.0
972,92,97.0
973,92,52.0
974,92,111.0
976,92,6.0
977,92,2.0
98,92,41.0
99,92,5738.0
01 ,93,22.0
02 ,93,89.0
03 ,93,25.0
04 ,93,9.0
05 ,93,2.0
06 ,93,108.0
07 ,93,13.0
08 ,93,12.0
10 ,93,52.0
11 ,93,16.0
12 ,93,15.0
13 ,93,215.0
14 ,93,80.0
15 ,93,1.0
16 ,93,21.0
17 ,93,55.0
18 ,93,42.0
19 ,93,7.0
21 ,93,52.0
22 ,93,20.0
23 ,93,4.0
24 ,93,14.0
25 ,93,48.0
26 ,93,18.0
27 ,93,51.0
28 ,93,53.0
29 ,93,46.0
2A ,93,7.0
2B ,93,10.0
30 ,93,36.0
31 ,93,192.0
32 ,93,10.0
33 ,93,142.0
34 ,93,137.0
35 ,93,133.0
36 ,93,10.0
37 ,93,80.0
38 ,93,89.0
39 ,93,5.0
40 ,93,12.0
41 ,93,32.0
42 ,93,41.0
43 ,93,3.0
44 ,93,141.0
45 ,93,134.0
46 ,93,11.0
47 ,93,6.0
48 ,93,2.0
49 ,93,78.0
50 ,93,27.0
51 ,93,100.0
52 ,93,14.0
53 ,93,19.0
54 ,93,64.0
55 ,93,9.0
56 ,93,27.0
57 ,93,68.0
58 ,93,14.0
59 ,93,268.0
60 ,93,245.0
61 ,93,23.0
62 ,93,64.0
63 ,93,46.0
64 ,93,37.0
65 ,93,11.0
66 ,93,33.0
67 ,93,106.0
68 ,93,38.0
69 ,93,261.0
70 ,93,13.0
71 ,93,32.0
72 ,93,51.0
73 ,93,29.0
74 ,93,30.0
75 ,93,6554.0
76 ,93,147.0
77 ,93,1655.0
78 ,93,548.0
79 ,93,15.0
80 ,93,97.0
81 ,93,9.0
82 ,93,11.0
83 ,93,64.0
84 ,93,30.0
85 ,93,34.0
86 ,93,47.0
87 ,93,44.0
88 ,93,17.0
89 ,93,50.0
90 ,93,17.0
91 ,93,641.0
92 ,93,1742.0
93 ,93,592270.0
94 ,93,2489.0
95 ,93,1796.0
971,93,121.0
972,93,110.0
973,93,63.0
974,93,109.0
976,93,14.0
978,92,2.0
98,93,13.0
99,93,3728.0
01 ,94,13.0
02 ,94,46.0
03 ,94,20.0
04 ,94,20.0
05 ,94,6.0
06 ,94,138.0
07 ,94,4.0
08 ,94,69.0
09 ,93,1.0
09 ,94,1.0
10 ,94,64.0
11 ,94,19.0
12 ,94,2.0
13 ,94,224.0
14 ,94,91.0
15 ,94,5.0
16 ,94,22.0
17 ,94,27.0
18 ,94,43.0
19 ,94,19.0
21 ,94,74.0
22 ,94,25.0
23 ,94,4.0
24 ,94,25.0
25 ,94,42.0
26 ,94,20.0
27 ,94,81.0
28 ,94,96.0
29 ,94,85.0
2A ,94,7.0
2B ,94,14.0
30 ,94,70.0
31 ,94,183.0
32 ,94,7.0
33 ,94,176.0
34 ,94,158.0
35 ,94,156.0
36 ,94,16.0
37 ,94,92.0
38 ,94,107.0
39 ,94,8.0
40 ,94,13.0
41 ,94,24.0
42 ,94,34.0
43 ,94,4.0
44 ,94,185.0
45 ,94,184.0
46 ,94,4.0
47 ,94,28.0
48 ,94,4.0
49 ,94,84.0
50 ,94,32.0
51 ,94,95.0
52 ,94,3.0
53 ,94,18.0
54 ,94,84.0
55 ,94,10.0
56 ,94,86.0
57 ,94,54.0
58 ,94,28.0
59 ,94,288.0
60 ,94,136.0
61 ,94,23.0
62 ,94,66.0
63 ,94,68.0
64 ,94,50.0
65 ,94,10.0
66 ,94,49.0
67 ,94,102.0
68 ,94,27.0
69 ,94,248.0
70 ,94,5.0
71 ,94,24.0
72 ,94,43.0
73 ,94,31.0
74 ,94,37.0
75 ,94,5941.0
76 ,94,166.0
77 ,94,1681.0
78 ,94,748.0
79 ,94,24.0
80 ,94,69.0
81 ,94,23.0
82 ,94,20.0
83 ,94,97.0
84 ,94,36.0
85 ,94,35.0
86 ,94,57.0
87 ,94,40.0
88 ,94,20.0
89 ,94,50.0
90 ,94,7.0
91 ,94,1760.0
92 ,94,2075.0
93 ,94,2795.0
94 ,94,495624.0
95 ,94,699.0
971,94,162.0
972,94,112.0
973,94,49.0
974,94,87.0
976,94,9.0
98,94,21.0
99,94,3015.0
01 ,95,12.0
01 ,97,56.0
02 ,95,39.0
03 ,95,8.0
04 ,95,12.0
05 ,95,2.0
06 ,95,56.0
06 ,97,124.0
07 ,95,3.0
07 ,97,20.0
08 ,95,12.0
09 ,95,5.0
09 ,97,22.0
10 ,95,39.0
10 ,97,46.0
11 ,95,15.0
11 ,97,106.0
12 ,95,1.0
12 ,97,19.0
13 ,95,75.0
13 ,97,326.0
14 ,95,38.0
14 ,97,29.0
15 ,95,1.0
16 ,95,23.0
17 ,95,20.0
17 ,97,62.0
18 ,95,14.0
18 ,97,32.0
19 ,95,6.0
19 ,97,42.0
21 ,95,30.0
21 ,97,61.0
22 ,95,17.0
22 ,97,43.0
23 ,95,1.0
24 ,95,12.0
24 ,97,44.0
25 ,95,14.0
26 ,95,31.0
26 ,97,57.0
27 ,95,159.0
27 ,97,53.0
28 ,95,62.0
29 ,95,37.0
29 ,97,195.0
2A ,95,4.0
2A ,97,11.0
2B ,97,19.0
30 ,95,23.0
30 ,97,154.0
31 ,95,68.0
31 ,97,404.0
32 ,95,6.0
33 ,95,97.0
33 ,97,369.0
34 ,95,72.0
34 ,97,317.0
35 ,95,62.0
35 ,97,179.0
36 ,95,8.0
37 ,95,58.0
37 ,97,65.0
38 ,95,61.0
38 ,97,148.0
39 ,95,2.0
39 ,97,17.0
40 ,95,14.0
40 ,97,79.0
41 ,95,13.0
42 ,95,20.0
43 ,95,1.0
44 ,95,50.0
44 ,97,190.0
45 ,95,72.0
45 ,97,115.0
46 ,95,3.0
47 ,95,13.0
47 ,97,46.0
49 ,95,27.0
49 ,97,91.0
50 ,95,12.0
50 ,97,40.0
51 ,95,55.0
51 ,97,86.0
52 ,95,4.0
53 ,95,11.0
53 ,97,31.0
54 ,95,28.0
54 ,97,84.0
55 ,95,19.0
55 ,97,26.0
56 ,95,27.0
56 ,97,119.0
57 ,95,28.0
57 ,97,57.0
58 ,95,9.0
59 ,95,152.0
59 ,97,198.0
60 ,95,574.0
60 ,97,66.0
61 ,95,21.0
61 ,97,28.0
62 ,95,61.0
62 ,97,74.0
63 ,95,37.0
63 ,97,45.0
64 ,95,22.0
64 ,97,101.0
65 ,95,4.0
65 ,97,45.0
66 ,95,20.0
66 ,97,44.0
67 ,95,57.0
67 ,97,93.0
68 ,95,24.0
68 ,97,92.0
69 ,95,112.0
69 ,97,328.0
70 ,95,10.0
70 ,97,10.0
71 ,95,10.0
71 ,97,53.0
72 ,95,30.0
72 ,97,86.0
73 ,95,29.0
73 ,97,39.0
74 ,95,22.0
74 ,97,43.0
75 ,95,1453.0
75 ,97,616.0
76 ,95,149.0
76 ,97,106.0
77 ,95,434.0
77 ,97,247.0
78 ,95,1519.0
78 ,97,200.0
79 ,95,12.0
79 ,97,27.0
80 ,95,63.0
80 ,97,44.0
81 ,95,5.0
81 ,97,75.0
82 ,95,7.0
82 ,97,34.0
83 ,95,34.0
83 ,97,353.0
84 ,95,18.0
84 ,97,69.0
85 ,95,32.0
85 ,97,41.0
86 ,95,23.0
86 ,97,75.0
87 ,95,15.0
87 ,97,36.0
88 ,95,14.0
89 ,95,30.0
89 ,97,13.0
90 ,95,4.0
90 ,97,18.0
91 ,95,396.0
91 ,97,233.0
92 ,95,2411.0
92 ,97,231.0
93 ,95,2720.0
93 ,97,284.0
94 ,95,539.0
94 ,97,277.0
95 ,95,370699.0
95 ,97,166.0
971,95,50.0
971,97,128273.0
972,95,49.0
972,97,116073.0
973,95,52.0
973,97,87364.0
974,95,37.0
974,97,319638.0
976,95,7.0
976,97,260.0
977,97,7.0
978,95,6.0
978,97,46.0
98,95,11.0
98,97,69.0
99,95,1809.0
99,97,1963.0
02 ,97,17.0
03 ,97,29.0
04 ,97,14.0
05 ,97,18.0
08 ,97,13.0
15 ,97,3.0
16 ,97,26.0
23 ,97,3.0
25 ,97,46.0
28 ,97,59.0
32 ,97,11.0
36 ,97,6.0
41 ,97,22.0
42 ,97,59.0
43 ,97,12.0
46 ,97,4.0
48 ,97,6.0
52 ,97,8.0
58 ,97,5.0
88 ,97,28.0
975,97,1.0
